,# Carbons,"# Carbons, sp3",Fraction C sp3,# non-H atoms,"Heteroatoms (non H, nonC)",# ONS atoms,# Ns,# Aromatic Rings,# H-bond Acceptors,# H-bond Donors,cLogP,TPSA,Rotatable bonds,"MW, high >250 ","MW, mid","MW, low >200","Nitrogens, High (>=4)","Nitrogens, Mid (2 to 3)","Nitrogens, low (<=1)",H-Bond Donors (>=2),H-Bond Donors (1),H-Bond Donors (0),H-Bond Acceptors (>=4),H-Bond Acceptors (1 to 3),H-Bond Acceptors (0),clogP low,clogP mid,clogP high,TPSA low,TPSA mid,TPSA high,Hinderance,"Hinderance, binding","Hinderance, non binding",5 MR Heterocycles,6 MR Heterocycles,Alcohols,Aldehydes,Alkenes,Alkynes,Amides (all),Anilines (all),Carbamates,Carboxylic acids,Esters,Guanidines,Imides,Ketones,Nitriles,Nitro groups,Phenols,Sulfides,Sulfonamides,Sulfones,Tertiary amines,Ureas,Total FG,Amides- NH2,Amides- NHR,Anilines- NHR,Remote 6 MR Heterocycles (Br only),2-pyridyl-type 6 MR heterocycles (Br only),3/4-pyridyl-type 6 MR heterocycles (Br only),"N-O, N-S Bond",5 MR NH Heterocycles,5 MR NH Heterocycles 1N,5 MR NH Heterocycles >1N,5MR NX Heterocycles,5MR Heterocycles no NH,Piperidines (amines),Piperazines  (amines),Morpholines (amines),3-substituted (amines),4-Substituted (amines),Bridged Bicyclic (amines),Piperazines N-Alkyl ,Piperazines N-Carbonyl ,Piperazines N-Het ,Piperazines N-Aryl,MALDI Product Intensity,MALDI Internal Standard Intensity,Normalized MALDI Pdt/IS,Cu_cat,Ir_cat,Pd_cat,Ru_cat
52,9,0,0.0,11,2,1,1,2,1,0,2.98,12.89,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720831.5,371987.5,1.9377841997378944,1.0,0.0,0.0,0.0
53,9,0,0.0,11,2,1,1,2,1,0,2.98,12.89,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255013.9,396309.6,0.6434714172959727,1.0,0.0,0.0,0.0
54,9,0,0.0,11,2,1,1,2,1,0,2.98,12.89,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631011.9,804008.9,0.7848319838250547,1.0,0.0,0.0,0.0
55,8,0,0.0,11,3,2,2,2,2,0,1.84,25.78,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977764.2,843049.6,1.159794394066494,1.0,0.0,0.0,0.0
56,9,4,0.44,11,2,1,1,1,1,0,3.16,12.89,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932847.9,781080.7,1.1943041224805582,1.0,0.0,0.0,0.0
57,4,1,0.25,10,6,2,2,1,1,1,2.46,28.68,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1735.5,764322.8,0.002270637484581122,1.0,0.0,0.0,0.0
58,7,1,0.14,11,4,3,2,1,2,1,1.4,41.99,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485831.0,778381.1,0.6241556995667032,1.0,0.0,0.0,0.0
59,7,1,0.14,11,4,3,2,1,2,1,1.47,41.99,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418599.8,464610.1,0.9009700822259352,1.0,0.0,0.0,0.0
60,8,3,0.38,11,3,2,2,1,2,1,2.95,24.92,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079097.0,633534.5,1.7032963477127134,1.0,0.0,0.0,0.0
61,7,1,0.14,11,4,3,1,1,3,0,0.82,39.19,2,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232397.8,675243.3,0.34416898323907835,1.0,0.0,0.0,0.0
62,7,1,0.14,11,4,3,1,1,3,0,1.26,39.19,2,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905632.6,738334.0,1.226589321364044,1.0,0.0,0.0,0.0
63,7,1,0.14,11,4,3,1,1,3,0,1.26,39.19,2,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450513.0,673054.9,0.6693555013120029,1.0,0.0,0.0,0.0
64,7,2,0.29,11,4,3,2,1,2,1,1.07,38.04,3,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9736.9,386034.4,0.02522288169137258,1.0,0.0,0.0,0.0
65,8,0,0.0,12,4,3,2,2,2,0,2.48,38.92,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4011.2,447190.5,0.008969779098616808,1.0,0.0,0.0,0.0
66,7,0,0.0,12,5,4,4,2,3,1,2.2,54.46,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,132146.3,462042.8,0.2860044567299826,1.0,0.0,0.0,0.0
67,8,2,0.25,12,4,3,1,1,3,1,1.35,50.19,3,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255208.9,335816.7,0.7599648856057486,1.0,0.0,0.0,0.0
68,7,1,0.14,12,5,4,1,1,4,1,1.83,59.42,2,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6208.8,303589.9,0.02045127324723253,1.0,0.0,0.0,0.0
69,6,1,0.17,12,6,5,3,1,5,2,0.88,75.11,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455701.4,539899.9,0.8440479429612786,1.0,0.0,0.0,0.0
70,6,1,0.17,12,6,5,2,1,4,0,1.53,67.94,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2318.5,313129.1,0.007404294267124966,1.0,0.0,0.0,0.0
71,11,0,0.0,13,2,1,1,2,1,0,3.69,12.89,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665293.2,889271.5,0.7481328255768906,1.0,0.0,0.0,0.0
72,10,0,0.0,13,3,2,2,2,2,0,2.27,25.78,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701148.4,520822.7,1.3462324126809373,1.0,0.0,0.0,0.0
73,6,1,0.17,11,5,4,1,1,3,0,1.33,47.03,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162464.2,951317.4,0.17077812305335738,1.0,0.0,0.0,0.0
74,6,2,0.33,11,5,4,1,1,3,0,1.59,39.19,3,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,551830.2,934631.7,0.5904252980077607,1.0,0.0,0.0,0.0
75,9,3,0.33,13,4,3,2,1,2,0,1.55,33.2,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822519.2,504569.9,1.630139253253117,1.0,0.0,0.0,0.0
76,9,3,0.33,13,4,3,2,1,3,0,1.95,33.2,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12460.3,658682.8,0.0189169961626446,1.0,0.0,0.0,0.0
77,8,2,0.25,13,5,4,3,2,2,0,1.52,43.85,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,283954.0,879873.7,0.322721317843686,1.0,0.0,0.0,0.0
78,8,2,0.25,13,5,4,2,1,3,0,1.1,42.43,2,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6190.1,430234.2,0.014387745093253863,1.0,0.0,0.0,0.0
79,7,2,0.29,13,6,2,1,1,2,1,1.33,33.12,2,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191041.3,838163.4,0.22792846836309005,1.0,0.0,0.0,0.0
80,9,2,0.22,14,5,4,1,1,4,0,1.15,56.26,4,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1908.5,613602.8,0.0031103182710378765,1.0,0.0,0.0,0.0
81,7,1,0.14,14,7,6,2,1,5,0,1.06,85.01,3,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9641.2,682857.3,0.014118908884769922,1.0,0.0,0.0,0.0
82,9,6,0.67,14,5,4,2,1,3,2,0.69,58.28,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20044.8,751088.5,0.026687667298860254,1.0,0.0,0.0,0.0
83,10,1,0.1,15,5,1,1,2,1,0,3.92,12.89,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199469.0,402489.5,0.4955880836642944,1.0,0.0,0.0,0.0
84,10,1,0.1,16,6,5,3,2,3,1,0.7,68.02,3,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,488614.3,675278.7,0.7235742812560207,1.0,0.0,0.0,0.0
85,10,0,0.0,17,7,6,5,3,5,0,0.58,65.72,2,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5237.4,818070.2,0.006402140060840745,1.0,0.0,0.0,0.0
86,10,2,0.2,17,7,6,4,2,5,0,0.99,69.9,4,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,221563.1,874448.3,0.2533747278140972,1.0,0.0,0.0,0.0
87,12,6,0.5,17,5,4,1,1,4,0,3.11,48.42,6,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556704.7,804673.5,0.6918392366593407,1.0,0.0,0.0,0.0
88,11,6,0.55,16,5,4,2,1,2,1,3.15,34.03,5,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,172470.9,849465.2,0.20303468582350398,1.0,0.0,0.0,0.0
89,12,2,0.17,19,7,3,3,2,3,1,4.33,37.81,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989575.7,813115.7,1.2170170862523009,1.0,0.0,0.0,0.0
90,14,8,0.57,20,6,5,3,1,4,0,4.08,45.67,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268372.2,884597.0,0.3033835746673344,1.0,0.0,0.0,0.0
91,14,8,0.57,20,6,5,3,1,4,0,4.08,45.67,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607442.5,720730.3,0.8428152666815867,1.0,0.0,0.0,0.0
92,16,2,0.13,21,5,4,3,3,3,0,3.09,39.94,5,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12669.4,960027.7,0.013196910880800628,1.0,0.0,0.0,0.0
93,13,9,0.69,19,6,5,3,1,3,0,1.34,36.44,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,412098.0,847247.6,0.4863961845392067,1.0,0.0,0.0,0.0
94,14,2,0.14,21,7,6,4,3,5,1,3.42,60.68,4,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61742.5,486161.2,0.12700005677129314,1.0,0.0,0.0,0.0
95,17,11,0.65,22,5,4,1,1,4,1,3.29,59.42,5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129529.3,487360.5,0.2657771813677965,1.0,0.0,0.0,0.0
96,17,4,0.24,23,6,5,2,2,4,0,2.43,59.5,4,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301613.3,828985.8,0.36383409703760905,1.0,0.0,0.0,0.0
97,15,11,0.73,21,6,5,1,1,4,1,3.12,59.42,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10146.5,792826.2,0.012797886850863405,1.0,0.0,0.0,0.0
98,13,3,0.23,23,10,6,3,2,4,0,3.73,63.16,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53596.8,408427.2,0.13122730317667386,1.0,0.0,0.0,0.0
99,17,6,0.35,25,8,4,3,2,3,0,2.77,46.09,4,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85458.6,617625.4,0.13836639490539088,1.0,0.0,0.0,0.0
100,19,8,0.42,29,10,6,4,2,5,1,4.77,67.35,6,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3101.9,300622.2,0.010318266581776064,1.0,0.0,0.0,0.0
101,8,2,0.25,10,2,1,1,1,1,1,2.94,12.03,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13599.5,838058.7,0.016227383594967754,1.0,0.0,0.0,0.0
102,8,0,0.0,10,2,1,1,2,0,1,3.16,15.79,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95478.5,176821.5,0.5399711007993937,1.0,0.0,0.0,0.0
103,8,0,0.0,10,2,1,1,2,0,1,3.16,15.79,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,401928.8,915200.5,0.4391702146141747,1.0,0.0,0.0,0.0
104,8,0,0.0,10,2,1,1,2,0,1,3.16,15.79,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,233422.8,564251.4,0.413685814514594,1.0,0.0,0.0,0.0
105,8,0,0.0,10,2,1,1,2,0,1,3.16,15.79,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87748.0,393656.4,0.22290505120709328,1.0,0.0,0.0,0.0
106,8,0,0.0,10,2,1,0,2,0,0,3.56,13.14,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,251662.3,882254.0,0.2852492592836077,1.0,0.0,0.0,0.0
107,8,0,0.0,10,2,1,0,2,0,0,3.56,13.14,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,188804.7,832124.5,0.226894773558524,1.0,0.0,0.0,0.0
108,8,0,0.0,10,2,1,0,2,0,0,3.56,13.14,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,104571.4,814288.1,0.1284206412939106,1.0,0.0,0.0,0.0
109,7,0,0.0,10,3,2,2,2,1,1,2.66,28.68,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29461.5,970628.3,0.030353019791407275,1.0,0.0,0.0,0.0
110,7,0,0.0,10,3,2,2,2,1,1,2.66,28.68,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,339209.0,1049065.6,0.323343935784378,1.0,0.0,0.0,0.0
111,7,0,0.0,10,3,2,1,2,1,0,2.48,26.03,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23716.9,485117.5,0.04888898050472309,1.0,0.0,0.0,0.0
112,7,0,0.0,10,3,2,1,2,1,0,2.34,26.03,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2510.1,482548.6,0.0052017558438673325,1.0,0.0,0.0,0.0
113,7,0,0.0,10,3,2,1,2,1,0,2.34,26.03,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9342.0,653952.8,0.01428543466745612,1.0,0.0,0.0,0.0
114,6,0,0.0,10,4,3,3,2,2,1,2.27,41.57,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,919.6,145324.6,0.0063279031905128244,1.0,0.0,0.0,0.0
115,6,0,0.0,10,4,3,2,2,2,0,2.92,38.92,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10966.0,112814.0,0.09720424769975357,1.0,0.0,0.0,0.0
